Tipo de atividade,Data,Favorito,Título,Distância,Calorias,Tempo,FC Média,FC máxima,Training Effect Aeróbico,Ritmo médio,Melhor ritmo,Subida total,Descida total,Comprimento médio da passada,Proporção de média vertical,Oscilação vertical média,Training Stress Score®,Granularidade,Fluxo,Total de braçadas,Média de Swolf,Taxa média de braçadas,Tempo de mergulho,Temp mínima,Intervalo de superfície,Descompressão,Tempo da melhor volta,Número de voltas,Temp máxima,Tempo em movimento,Duração
Natação em piscina,2018-09-17 11:51:49,false,"Natação","3,900","675","01:07:45","--","--","--","1:31","1:01","--","--","0.00","0.0","0.0","0.0","0.0","0.0","1729","34","29","0:00","0.0","0:00","Não","00:00.00","36","0.0","00:58:55","01:17:28"
Natação em piscina,2018-09-14 12:12:25,false,"Natação","4,025","725","01:22:01","--","--","--","1:32","0:51","--","--","0.00","0.0","0.0","0.0","0.0","0.0","1794","34","29","0:00","0.0","0:00","Não","00:00.00","51","0.0","01:01:53","01:31:15"
Natação em piscina,2018-09-13 17:30:41,false,"Natação","3,900","714","01:35:56","--","--","--","1:29","1:01","--","--","0.00","0.0","0.0","0.0","0.0","0.0","1623","33","28","0:00","0.0","0:00","Não","00:00.00","92","0.0","00:57:52","01:44:11"
Natação em piscina,2018-09-12 13:47:32,false,"Natação","2,500","420","00:45:40","--","--","--","1:35","1:00","--","--","0.00","0.0","0.0","0.0","0.0","0.0","1099","35","28","0:00","0.0","0:00","Não","00:00.00","36","0.0","00:39:36","00:46:18"
Natação em piscina,2018-09-11 11:04:41,false,"Natação","2,900","466","00:52:09","--","--","--","1:33","1:19","--","--","0.00","0.0","0.0","0.0","0.0","0.0","1356","35","30","0:00","0.0","0:00","Não","00:00.00","48","0.0","00:45:00","00:55:22"
Natação em piscina,2018-09-10 11:31:01,false,"Natação","4,500","851","01:44:45","--","--","--","1:34","0:48","--","--","0.00","0.0","0.0","0.0","0.0","0.0","2029","35","29","0:00","0.0","0:00","Não","00:00.00","120","0.0","01:10:31","02:02:59"
Natação em piscina,2018-09-06 16:15:15,false,"Natação","3,200","524","00:59:50","--","--","--","1:26","0:57","--","--","0.00","0.0","0.0","0.0","0.0","0.0","1349","32","29","0:00","0.0","0:00","Não","00:00.00","56","0.0","00:45:58","01:01:53"
Natação em piscina,2018-09-05 12:36:17,false,"Natação","2,100","343","00:52:33","--","--","--","1:33","0:56","--","--","0.00","0.0","0.0","0.0","0.0","0.0","967","35","30","0:00","0.0","0:00","Não","00:00.00","43","0.0","00:32:29","01:05:00"
Natação em piscina,2018-09-04 12:31:13,false,"Natação","3,525","617","01:10:11","--","--","--","1:31","0:59","--","--","0.00","0.0","0.0","0.0","0.0","0.0","1536","34","29","0:00","0.0","0:00","Não","00:00.00","34","0.0","00:53:33","01:12:47"
Natação em piscina,2018-09-03 17:35:33,false,"Natação","4,000","731","01:23:46","--","--","--","1:29","0:42","--","--","0.00","0.0","0.0","0.0","0.0","0.0","1687","33","28","0:00","0.0","0:00","Não","00:00.00","86","0.0","00:59:38","01:30:01"
Natação em alto mar,2018-08-31 16:24:20,false,"São Sebastião Natação em alto mar","3,002","504","00:55:40","--","--","--","1:51","1:10","--","37","0.00","0.0","0.0","0.0","0.0","0.0","1794","43","32","0:00","0.0","0:00","Não","00:00.00","7","0.0","00:55:23","00:57:33"
Natação em piscina,2018-08-29 14:22:56,false,"Natação","2,000","320","00:34:09","--","--","--","1:34","1:23","--","--","0.00","0.0","0.0","0.0","0.0","0.0","868","34","28","0:00","0.0","0:00","Não","00:00.00","19","0.0","00:31:11","00:35:14"
Natação em piscina,2018-08-28 17:39:32,false,"Natação","3,025","519","01:22:44","--","--","--","1:39","0:51","--","--","0.00","0.0","0.0","0.0","0.0","0.0","1309","35","26","0:00","0.0","0:00","Não","00:00.00","82","0.0","00:49:42","01:25:45"
Natação em piscina,2018-08-24 12:16:03,false,"Natação","4,600","785","01:31:28","--","--","--","1:35","0:41","--","--","0.00","0.0","0.0","0.0","0.0","0.0","2104","35","29","0:00","0.0","0:00","Não","00:00.00","70","0.0","01:12:30","01:37:50"
Natação em piscina,2018-08-23 12:29:01,false,"Natação","3,975","412","01:24:39","128","164","2.2","1:33","1:08","--","--","0.00","0.0","0.0","0.0","0.0","0.0","1702","34","28","0:00","0.0","0:00","Não","00:00.00","64","0.0","01:01:49","01:27:34"
Natação em piscina,2018-08-21 12:45:22,false,"Natação","1,600","--","00:37:44","242","248","1.0","1:28","1:00","--","--","0.00","0.0","0.0","0.0","0.0","0.0","675","33","29","0:00","0.0","0:00","Não","00:00.00","22","0.0","00:23:27","00:40:13"
Natação em piscina,2018-08-20 12:32:21,false,"Natação","3,900","677","01:16:29","--","--","--","1:31","1:01","--","--","0.00","0.0","0.0","0.0","0.0","0.0","1666","34","28","0:00","0.0","0:00","Não","00:00.00","88","0.0","00:59:22","01:22:00"
Natação em piscina,2018-08-17 13:35:16,false,"Natação","3,475","576","01:26:03","--","--","--","1:43","1:07","--","--","0.00","0.0","0.0","0.0","0.0","0.0","1635","37","28","0:00","0.0","0:00","Não","00:00.00","36","0.0","00:59:22","01:26:56"
Natação em piscina,2018-08-16 17:29:46,false,"Natação","1,925","360","00:56:05","--","--","--","1:43","0:41","--","--","0.00","0.0","0.0","0.0","0.0","0.0","775","36","23","0:00","0.0","0:00","Não","00:00.00","30","0.0","00:33:06","01:07:13"
Natação em piscina,2018-08-15 12:54:21,false,"Natação","2,750","442","01:03:47","--","--","--","1:34","1:13","--","--","0.00","0.0","0.0","0.0","0.0","0.0","1197","34","28","0:00","0.0","0:00","Não","00:00.00","42","0.0","00:43:08","01:04:25"
Natação em piscina,2018-08-14 12:08:53,false,"Natação","4,225","754","01:28:42","--","--","--","1:33","0:48","--","--","0.00","0.0","0.0","0.0","0.0","0.0","1839","34","28","0:00","0.0","0:00","Não","00:00.00","60","0.0","01:05:44","01:50:48"
Natação em piscina,2018-08-09 12:09:43,false,"Natação","4,475","759","01:18:40","--","--","--","1:30","0:40","--","--","0.00","0.0","0.0","0.0","0.0","0.0","1962","33","29","0:00","0.0","0:00","Não","00:00.00","43","0.0","01:07:02","01:19:38"
Natação em piscina,2018-08-08 08:18:38,false,"Natação","2,000","320","00:36:07","--","--","--","1:44","0:55","--","--","0.00","0.0","0.0","0.0","0.0","0.0","910","37","26","0:00","0.0","0:00","Não","00:00.00","8","0.0","00:34:30","00:39:55"
Natação em piscina,2018-08-07 12:23:11,false,"Natação","3,875","683","01:19:05","--","--","--","1:36","0:47","--","--","0.00","0.0","0.0","0.0","0.0","0.0","1758","35","28","0:00","0.0","0:00","Não","00:00.00","48","0.0","01:01:53","01:19:39"
Natação em piscina,2018-08-06 11:48:43,false,"Natação","4,475","763","01:20:45","--","--","--","1:33","0:51","--","--","0.00","0.0","0.0","0.0","0.0","0.0","1853","34","27","0:00","0.0","0:00","Não","00:00.00","46","0.0","01:09:23","01:28:33"
Natação em piscina,2018-07-30 19:06:52,false,"Natação","2,000","344","01:04:13","--","--","--","1:39","1:09","--","--","0.00","0.0","0.0","0.0","0.0","0.0","940","37","28","0:00","0.0","0:00","Não","00:00.00","32","0.0","00:33:05","01:21:14"
Natação em piscina,2018-07-26 18:56:10,false,"Natação","3,675","647","01:18:04","--","--","--","1:26","0:48","--","--","0.00","0.0","0.0","0.0","0.0","0.0","1399","31","27","0:00","0.0","0:00","Não","00:00.00","84","0.0","00:52:33","01:23:18"
Natação em piscina,2018-07-24 15:09:37,false,"Natação de curta distância","2,850","518","00:50:15","--","--","--","1:33","0:33","--","--","0.00","0.0","0.0","0.0","0.0","0.0","1374","71","31","0:00","0.0","0:00","Não","00:00.00","42","0.0","00:44:20","01:01:52"
Natação em piscina,2018-07-23 18:07:02,false,"Natação de curta distância","2,950","530","00:00:00","--","--","--","1:20","0:46","--","--","0.00","0.0","0.0","0.0","0.0","0.0","--","29","27","0:00","0.0","0:00","Não","00:00.00","53","0.0","00:00:00","00:00:00"
Natação em alto mar,2018-07-07 13:23:09,false,"Langen (Hessen) Natação em alto mar","1,326","230","00:23:36","--","--","--","1:47","0:56","--","--","0.00","0.0","0.0","0.0","0.0","0.0","822","42","35","0:00","23.0","0:00","Não","00:00.00","7","0.0","00:22:33","00:24:20"
Natação em piscina,2018-07-06 09:34:14,false,"Natação","2,225","367","00:38:28","--","--","0.1","1:30","0:42","--","--","0.00","0.0","0.0","0.0","0.0","0.0","1021","34","31","0:00","29.0","0:00","Não","00:00.00","38","0.0","00:33:21","00:39:36"
Natação em piscina,2018-07-04 06:37:33,false,"Natação","2,300","418","00:40:18","--","--","--","1:29","0:59","--","--","0.00","0.0","0.0","0.0","0.0","0.0","1010","33","30","0:00","0.0","0:00","Não","00:00.00","14","0.0","00:34:08","00:46:09"
Natação em piscina,2018-07-03 07:19:48,false,"Natação","--","--","00:43:15","--","--","--","--","--","--","--","0.00","0.0","0.0","0.0","0.0","0.0","--","--","--","0:00","0.0","0:00","Não","00:00.00","25","0.0","00:00:00","00:44:20"
Natação em piscina,2018-06-29 09:47:14,false,"Natação","2,525","404","00:47:26","--","--","--","1:37","0:49","--","--","0.00","0.0","0.0","0.0","0.0","0.0","1140","36","28","0:00","0.0","0:00","Não","00:00.00","16","0.0","00:40:53","00:58:24"
Natação em piscina,2018-06-27 12:54:31,false,"Natação","2,375","421","01:07:33","--","--","--","1:35","0:42","--","--","0.00","0.0","0.0","0.0","0.0","0.0","1034","35","27","0:00","0.0","0:00","Não","00:00.00","76","0.0","00:37:42","01:16:52"
Natação em piscina,2018-06-26 17:43:40,false,"Natação","3,400","560","01:11:43","--","--","--","1:33","1:10","--","--","0.00","0.0","0.0","0.0","0.0","0.0","1471","34","28","0:00","0.0","0:00","Não","00:00.00","73","0.0","00:52:27","01:28:57"
Natação em piscina,2018-06-25 16:15:02,false,"Natação","4,050","687","01:38:31","--","--","--","1:33","0:42","--","--","0.00","0.0","0.0","0.0","0.0","0.0","1815","35","29","0:00","0.0","0:00","Não","00:00.00","62","0.0","01:02:58","02:17:53"
Natação em piscina,2018-06-22 18:39:50,false,"Natação","2,250","389","01:16:34","--","--","--","1:47","1:13","--","--","0.00","0.0","0.0","0.0","0.0","0.0","1000","38","25","0:00","0.0","0:00","Não","00:00.00","63","0.0","00:40:12","01:23:12"
Natação em piscina,2018-06-21 18:37:34,false,"Natação","3,800","814","01:30:23","--","--","--","1:28","1:00","--","--","0.00","0.0","0.0","0.0","0.0","0.0","1598","32","29","0:00","0.0","0:00","Não","00:00.00","124","0.0","00:55:27","01:42:55"
Natação em piscina,2018-06-20 16:49:02,false,"Natação","3,625","616","01:07:54","--","--","--","1:37","0:47","--","--","0.00","0.0","0.0","0.0","0.0","0.0","1630","35","28","0:00","0.0","0:00","Não","00:00.00","46","0.0","00:58:18","01:08:00"
Natação em piscina,2018-06-18 12:23:35,false,"Natação","4,000","693","01:24:02","--","--","--","1:27","0:59","--","--","0.00","0.0","0.0","0.0","0.0","0.0","1689","32","29","0:00","0.0","0:00","Não","00:00.00","75","0.0","00:58:01","01:24:12"
Natação em piscina,2018-06-15 17:41:28,false,"Natação","975","156","00:36:23","--","--","--","1:41","1:11","--","--","0.00","0.0","0.0","0.0","0.0","0.0","470","37","29","0:00","0.0","0:00","Não","00:00.00","2","0.0","00:16:23","19:43:59"
Natação em piscina,2018-06-13 11:17:28,false,"Natação","3,500","574","01:31:07","--","--","--","1:38","0:49","--","--","0.00","0.0","0.0","0.0","0.0","0.0","1518","35","26","0:00","0.0","0:00","Não","00:00.00","43","0.0","00:57:22","01:50:31"
Natação em piscina,2018-06-11 11:06:35,false,"Natação","4,025","644","01:08:47","--","--","--","1:39","0:53","--","--","0.00","0.0","0.0","0.0","0.0","0.0","1774","36","27","0:00","0.0","0:00","Não","00:00.00","10","0.0","01:06:27","01:08:54"
Natação em piscina,2018-06-08 18:27:24,false,"Natação","1,500","280","01:07:16","--","--","--","1:47","0:46","--","--","0.00","0.0","0.0","0.0","0.0","0.0","570","36","21","0:00","0.0","0:00","Não","00:00.00","17","0.0","00:26:40","01:23:49"
Natação em piscina,2018-06-07 17:17:02,false,"Natação","1,200","199","00:20:43","--","--","--","1:30","1:18","--","--","0.00","0.0","0.0","0.0","0.0","0.0","531","34","29","0:00","0.0","0:00","Não","00:00.00","17","0.0","00:18:05","00:34:47"
Natação em piscina,2018-06-06 12:21:03,false,"Natação","3,100","568","01:13:33","--","--","--","1:24","0:55","--","--","0.00","0.0","0.0","0.0","0.0","0.0","1286","31","29","0:00","0.0","0:00","Não","00:00.00","48","0.0","00:43:39","01:20:32"
Natação em piscina,2018-06-05 17:58:30,false,"Natação","250","40","00:33:50","--","--","0.0","1:51","1:44","--","--","0.00","0.0","0.0","0.0","0.0","0.0","92","37","20","0:00","29.0","0:00","Não","00:00.00","5","0.0","00:04:37.4","01:11:19"
Natação em piscina,2018-06-04 12:02:00,false,"Natação","3,450","658","01:25:28","--","--","--","1:27","1:11","--","--","0.00","0.0","0.0","0.0","0.0","0.0","1446","32","29","0:00","0.0","0:00","Não","00:00.00","85","0.0","00:49:48","02:51:31"
Natação em alto mar,2018-05-25 10:09:34,false,"Governador Celso Ramos Natação em alto mar","2,446","408","00:38:54","70","70","1.0","1:35","0:44","--","--","0.00","0.0","0.0","0.0","0.0","0.0","1491","39","38","0:00","0.0","0:00","Não","00:00.00","10","0.0","00:38:53","00:42:23"
Natação em alto mar,2018-05-25 10:01:05,false,"Florianópolis Natação em alto mar","361","60","00:05:15.7","96","102","1.0","1:27","0:47","97","--","0.00","0.0","0.0","0.0","0.0","0.0","154","33","29","0:00","0.0","0:00","Não","00:00.00","2","0.0","00:05:12","00:05:15.7"
Natação em alto mar,2018-05-24 15:51:17,false,"Governador Celso Ramos Natação em alto mar","2,776","461","00:45:01","--","--","--","1:37","0:51","75","--","0.00","0.0","0.0","0.0","0.0","0.0","1664","39","36","0:00","0.0","0:00","Não","00:00.00","12","0.0","00:45:00","00:45:32"
Natação em alto mar,2018-05-23 17:05:48,false,"Natação em alto mar","--","--","00:00:01.3","--","--","--","--","--","--","--","0.00","0.0","0.0","0.0","0.0","0.0","--","--","--","0:00","0.0","0:00","Não","00:00.00","1","0.0","00:00:00","00:00:01.3"
Natação em alto mar,2018-05-23 16:11:28,false,"Governador Celso Ramos Natação em alto mar","1,524","250","00:25:48","--","--","--","1:42","1:00","72","--","0.00","0.0","0.0","0.0","0.0","0.0","880","40","34","0:00","0.0","0:00","Não","00:00.00","7","0.0","00:25:46","00:32:16"
Natação em piscina,2018-05-21 13:01:32,false,"Natação","2,425","462","01:12:28","--","--","--","1:36","0:50","--","--","0.00","0.0","0.0","0.0","0.0","0.0","926","33","24","0:00","0.0","0:00","Não","00:00.00","11","0.0","00:38:38","01:12:32"
Natação em piscina,2018-05-18 19:58:23,false,"Natação","1,650","301","01:24:40","--","--","--","1:46","0:43","--","--","0.00","0.0","0.0","0.0","0.0","0.0","720","37","25","0:00","0.0","0:00","Não","00:00.00","54","0.0","00:29:05","01:28:35"
Natação em piscina,2018-05-17 13:57:53,false,"Natação","1,775","313","00:33:44","--","--","--","1:38","0:59","--","--","0.00","0.0","0.0","0.0","0.0","0.0","813","36","28","0:00","0.0","0:00","Não","00:00.00","16","0.0","00:29:00","00:34:00"
Natação em piscina,2018-05-17 13:10:25,false,"Natação","1,000","179","00:47:00","--","--","--","1:46","1:08","--","--","0.00","0.0","0.0","0.0","0.0","0.0","460","38","26","0:00","0.0","0:00","Não","00:00.00","14","0.0","00:17:41","00:47:08"
Natação em piscina,2018-05-15 11:40:15,false,"Natação","4,100","658","01:04:28","--","--","--","1:27","1:04","--","--","0.00","0.0","0.0","0.0","0.0","0.0","1760","33","30","0:00","0.0","0:00","Não","00:00.00","42","0.0","00:59:37","01:04:58"
Natação em piscina,2018-05-14 12:14:34,false,"Natação","4,075","732","01:24:42","--","--","--","1:37","0:45","--","--","0.00","0.0","0.0","0.0","0.0","0.0","1869","36","28","0:00","0.0","0:00","Não","00:00.00","74","0.0","01:05:56","01:25:05"
Natação em piscina,2018-05-10 13:52:34,false,"Natação","1,375","277","00:26:28","--","--","--","1:27","1:15","--","--","0.00","0.0","0.0","0.0","0.0","0.0","548","32","28","0:00","0.0","0:00","Não","00:00.00","22","0.0","00:19:50","00:26:35"
Natação em piscina,2018-05-10 13:11:24,false,"Natação","1,375","252","00:40:44","--","--","--","1:45","0:42","--","--","0.00","0.0","0.0","0.0","0.0","0.0","558","36","23","0:00","0.0","0:00","Não","00:00.00","11","0.0","00:24:05","00:40:49"
Natação em piscina,2018-05-09 10:31:18,false,"Natação","4,300","688","01:12:56","--","--","--","1:33","1:09","--","--","0.00","0.0","0.0","0.0","0.0","0.0","1843","34","28","0:00","0.0","0:00","Não","00:00.00","42","0.0","01:06:40","01:13:13"
Natação em alto mar,2018-05-06 08:30:48,false,"São Sebastião Natação em alto mar","5,408","897","01:28:28","--","--","--","1:38","0:53","50","--","0.00","0.0","0.0","0.0","0.0","0.0","3330","40","37","0:00","0.0","0:00","Não","00:00.00","22","0.0","01:28:28","01:28:28"
Natação em piscina,2018-05-04 12:46:26,false,"Natação","3,100","521","01:16:33","--","--","--","1:39","0:42","--","--","0.00","0.0","0.0","0.0","0.0","0.0","1358","36","27","0:00","0.0","0:00","Não","00:00.00","56","0.0","00:51:12","01:16:37"
Natação em piscina,2018-05-03 17:45:09,false,"Natação","2,600","456","01:30:26","--","--","--","1:41","0:42","--","--","0.00","0.0","0.0","0.0","0.0","0.0","1065","35","24","0:00","0.0","0:00","Não","00:00.00","12","0.0","00:43:36","01:55:01"
Natação em piscina,2018-04-30 12:15:19,false,"Natação","2,950","474","00:59:04","--","--","--","1:32","1:02","--","--","0.00","0.0","0.0","0.0","0.0","0.0","1336","34","29","0:00","0.0","0:00","Não","00:00.00","32","0.0","00:45:19","01:13:03"
Natação em piscina,2018-04-28 15:22:28,false,"Natação","2,600","418","01:27:54","--","--","--","1:40","0:43","--","--","0.00","0.0","0.0","0.0","0.0","0.0","1146","36","26","0:00","0.0","0:00","Não","00:00.00","63","0.0","00:43:20","01:35:47"
Natação em piscina,2018-04-26 17:14:08,false,"Natação","50","--","00:41:32","--","--","--","1:17:29","--","--","--","0.00","0.0","0.0","0.0","0.0","0.0","--","--","--","0:00","0.0","0:00","Não","00:00.00","5","0.0","00:38:45","00:41:45"
Natação em piscina,2018-04-24 12:55:08,false,"Natação","2,500","407","00:56:38","--","--","--","1:33","0:48","--","--","0.00","0.0","0.0","0.0","0.0","0.0","1014","33","26","0:00","0.0","0:00","Não","00:00.00","50","0.0","00:38:42","00:56:51"
Natação em alto mar,2018-04-21 07:04:14,false,"Florianópolis Natação em alto mar","1,357","220","00:28:19","93","142","1.1","2:05","0:51","22","--","0.00","0.0","0.0","0.0","0.0","0.0","632","43","23","0:00","0.0","0:00","Não","00:00.00","9","0.0","00:22:58","00:28:19"
Natação em alto mar,2018-04-20 12:19:55,false,"Governador Celso Ramos Natação em alto mar","1,930","321","00:30:24","--","--","--","1:35","0:43","--","21","0.00","0.0","0.0","0.0","0.0","0.0","1160","39","38","0:00","0.0","0:00","Não","00:00.00","8","0.0","00:30:24","00:32:09"
Natação em piscina,2018-04-19 10:36:14,false,"Natação","1,925","382","00:36:07","--","--","--","1:26","0:50","--","--","0.00","0.0","0.0","0.0","0.0","0.0","771","32","28","0:00","0.0","0:00","Não","00:00.00","35","0.0","00:27:42","00:41:28"
Natação em piscina,2018-04-17 13:13:05,false,"Natação","2,450","422","00:39:36","--","--","--","1:21","0:51","--","--","0.00","0.0","0.0","0.0","0.0","0.0","977","30","29","0:00","0.0","0:00","Não","00:00.00","4","0.0","00:33:12","00:47:36"
Natação em piscina,2018-04-16 18:40:49,false,"Natação","3,025","558","01:19:03","--","--","--","1:36","0:44","--","--","0.00","0.0","0.0","0.0","0.0","0.0","1347","35","28","0:00","0.0","0:00","Não","00:00.00","32","0.0","00:48:32","01:28:18"
Natação em piscina,2018-04-12 17:14:14,false,"Natação","4,675","861","01:34:44","--","--","--","1:34","0:42","--","--","0.00","0.0","0.0","0.0","0.0","0.0","1946","34","26","0:00","0.0","0:00","Não","00:00.00","17","0.0","01:13:27","01:55:05"
Natação em piscina,2018-04-10 11:51:36,false,"Natação","3,600","651","01:20:31","--","--","--","1:33","0:57","--","--","0.00","0.0","0.0","0.0","0.0","0.0","1640","35","29","0:00","0.0","0:00","Não","00:00.00","54","0.0","00:56:01","01:27:59"
Natação em piscina,2018-04-09 18:31:52,false,"Natação","4,500","736","01:09:15","--","--","--","1:25","1:03","--","--","0.00","0.0","0.0","0.0","0.0","0.0","1841","32","29","0:00","0.0","0:00","Não","00:00.00","47","0.0","01:03:50","01:19:37"
Natação em piscina,2018-04-06 11:17:16,false,"Natação","4,250","692","01:42:22","--","--","--","1:31","0:43","--","--","0.00","0.0","0.0","0.0","0.0","0.0","1850","34","29","0:00","0.0","0:00","Não","00:00.00","107","0.0","01:04:38","01:53:32"
Natação em piscina,2018-04-06 07:05:48,false,"Natação","1,500","420","00:41:57","--","--","0.2","2:10","1:54","--","--","0.00","0.0","0.0","0.0","0.0","0.0","839","46","26","0:00","28.0","0:00","Não","00:00.00","25","0.0","00:32:24","00:45:30"
Natação em piscina,2018-04-04 12:17:04,false,"Natação","4,250","778","01:19:31","--","--","--","1:33","0:41","--","--","0.00","0.0","0.0","0.0","0.0","0.0","1728","34","26","0:00","0.0","0:00","Não","00:00.00","16","0.0","01:06:14","01:24:16"
Natação em piscina,2018-04-03 12:31:41,false,"Natação","925","165","01:11:22","--","--","--","1:37","1:12","--","--","0.00","0.0","0.0","0.0","0.0","0.0","400","35","27","0:00","0.0","0:00","Não","00:00.00","58","0.0","00:14:56","01:31:32"
Natação em piscina,2018-04-01 09:26:53,false,"Natação","2,750","456","00:44:47","--","--","--","1:28","0:55","--","--","0.00","0.0","0.0","0.0","0.0","0.0","1162","32","29","0:00","0.0","0:00","Não","00:00.00","17","0.0","00:40:06","00:45:18"
Natação em piscina,2018-03-31 10:08:08,false,"Natação","3,050","593","00:46:19","--","--","--","1:24","0:42","--","--","0.00","0.0","0.0","0.0","0.0","0.0","1118","30","26","0:00","0.0","0:00","Não","00:00.00","15","0.0","00:42:34","00:57:31"
Natação em piscina,2018-03-30 09:04:56,false,"Natação","2,950","475","00:51:12","--","--","--","1:29","1:13","--","--","0.00","0.0","0.0","0.0","0.0","0.0","1249","33","29","0:00","0.0","0:00","Não","00:00.00","32","0.0","00:43:35","00:56:19"
Natação em piscina,2018-03-28 12:03:07,false,"Natação","3,450","569","00:53:40","--","--","--","1:21","0:43","--","--","0.00","0.0","0.0","0.0","0.0","0.0","1475","31","32","0:00","0.0","0:00","Não","00:00.00","68","0.0","00:46:27","00:55:39"
Natação em piscina,2018-03-27 08:06:02,false,"Natação","3,500","613","01:04:39","--","--","--","1:25","0:56","--","--","0.00","0.0","0.0","0.0","0.0","0.0","1347","31","27","0:00","0.0","0:00","Não","00:00.00","48","0.0","00:49:23","01:08:28"
Natação em piscina,2018-03-26 18:19:05,false,"Natação","2,175","353","01:06:50","--","--","--","1:23","1:00","--","--","0.00","0.0","0.0","0.0","0.0","0.0","871","31","29","0:00","0.0","0:00","Não","00:00.00","31","0.0","00:30:11","01:09:44"
Natação em piscina,2018-03-26 10:14:01,false,"Natação","275","46","00:56:25","--","--","--","1:30","1:19","--","--","0.00","0.0","0.0","0.0","0.0","0.0","115","33","28","0:00","0.0","0:00","Não","00:00.00","3","0.0","00:04:07.9","08:04:08"
Natação em piscina,2018-03-25 18:27:05,false,"Natação","2,050","334","00:35:47","--","--","--","1:32","0:45","--","--","0.00","0.0","0.0","0.0","0.0","0.0","852","33","27","0:00","0.0","0:00","Não","00:00.00","8","0.0","00:31:24","00:42:15"
Natação em piscina,2018-03-25 10:10:13,false,"Natação","5,025","882","01:54:31","--","--","--","1:29","0:49","--","--","0.00","0.0","0.0","0.0","0.0","0.0","1974","32","27","0:00","0.0","0:00","Não","00:00.00","63","0.0","01:14:22","01:56:58"
Natação em piscina,2018-03-23 09:02:05,false,"Natação","2,875","481","01:12:19","--","--","--","1:32","0:48","--","--","0.00","0.0","0.0","0.0","0.0","0.0","1172","33","27","0:00","0.0","0:00","Não","00:00.00","45","0.0","00:44:12","01:19:50"
Natação em piscina,2018-03-19 06:11:13,false,"Natação","3,075","548","01:19:45","--","--","--","1:40","0:45","--","--","0.00","0.0","0.0","0.0","0.0","0.0","1297","36","25","0:00","0.0","0:00","Não","00:00.00","7","0.0","00:51:15","01:29:36"
Natação em piscina,2018-03-17 11:30:15,false,"Natação","1,500","240","00:28:30","--","--","--","1:44","1:36","--","--","0.00","0.0","0.0","0.0","0.0","0.0","619","36","24","0:00","0.0","0:00","Não","00:00.00","6","0.0","00:25:56","00:29:15"
Natação em piscina,2018-03-15 12:36:38,false,"Natação","2,200","357","01:11:12","--","--","--","1:37","0:41","--","--","0.00","0.0","0.0","0.0","0.0","0.0","965","35","27","0:00","0.0","0:00","Não","00:00.00","8","0.0","00:35:43","01:25:31"
Natação em piscina,2018-03-14 06:10:07,false,"Natação","1,300","234","01:27:55","--","--","--","1:28","0:50","--","--","0.00","0.0","0.0","0.0","0.0","0.0","501","32","26","0:00","0.0","0:00","Não","00:00.00","59","0.0","00:19:06","01:39:55"
Natação em piscina,2018-03-12 11:55:53,false,"Natação","2,625","425","01:25:04","--","--","--","1:37","1:02","--","--","0.00","0.0","0.0","0.0","0.0","0.0","1120","35","26","0:00","0.0","0:00","Não","00:00.00","61","0.0","00:42:33","02:56:10"
Natação em piscina,2018-03-09 12:18:23,false,"Natação","1,325","268","00:52:16","--","--","--","1:29","0:46","--","--","0.00","0.0","0.0","0.0","0.0","0.0","466","31","24","0:00","0.0","0:00","Não","00:00.00","7","0.0","00:19:38","00:58:39"
Natação em piscina,2018-03-06 12:23:32,false,"Natação","550","90","01:09:25","--","--","--","1:44","1:29","--","--","0.00","0.0","0.0","0.0","0.0","0.0","221","36","23","0:00","0.0","0:00","Não","00:00.00","19","0.0","00:09:33.8","01:13:27"
Natação em piscina,2018-03-05 16:05:20,false,"Natação","2,275","377","01:43:59","--","--","--","1:39","1:13","--","--","0.00","0.0","0.0","0.0","0.0","0.0","980","35","26","0:00","0.0","0:00","Não","00:00.00","18","0.0","00:37:24","01:58:37"
Natação em piscina,2018-03-02 12:17:09,false,"Natação","1,250","203","01:20:10","--","--","--","1:34","1:02","--","--","0.00","0.0","0.0","0.0","0.0","0.0","502","33","26","0:00","0.0","0:00","Não","00:00.00","17","0.0","00:19:31","01:32:38"
Natação em piscina,2018-03-01 12:36:18,false,"Natação","3,425","663","01:07:53","--","--","--","1:30","0:48","--","--","0.00","0.0","0.0","0.0","0.0","0.0","1278","32","25","0:00","0.0","0:00","Não","00:00.00","12","0.0","00:51:38","01:20:16"
Natação em piscina,2018-02-28 06:09:31,false,"Natação","3,050","505","01:03:59","--","--","--","1:31","0:44","--","--","0.00","0.0","0.0","0.0","0.0","0.0","1241","33","27","0:00","0.0","0:00","Não","00:00.00","20","0.0","00:46:22","01:11:48"
Natação em piscina,2018-02-27 12:14:32,false,"Natação","1,125","204","00:56:42","--","--","--","1:37","0:48","--","--","0.00","0.0","0.0","0.0","0.0","0.0","460","34","25","0:00","0.0","0:00","Não","00:00.00","9","0.0","00:18:10","01:01:38"
Natação em piscina,2018-02-26 11:51:24,false,"Natação","2,575","415","01:04:24","--","--","--","1:40","0:43","--","--","0.00","0.0","0.0","0.0","0.0","0.0","1092","36","25","0:00","0.0","0:00","Não","00:00.00","10","0.0","00:43:01","01:09:36"
